ticker,caps_count,lower_count,caps_share,zipf,decided_by,classification
SIFY,4,1,0.8,1.42,wordfreq,normal
SIGA,33,13,0.717,1.75,case_ratio,normal
SIGI,0,0,,2.08,wordfreq,normal
SIGIP,0,0,,0.0,wordfreq,normal
SIHY,0,0,,0.0,wordfreq,normal
SILC,0,0,,1.31,wordfreq,normal
SILJ,0,0,,0.0,wordfreq,normal
SILO,0,4,0.0,3.02,wordfreq,normal
SIMA,0,0,,2.55,wordfreq,normal
SIMAU,0,0,,0.0,wordfreq,normal
SIMAW,0,0,,0.0,wordfreq,normal
SIMO,2,2,0.5,2.22,wordfreq,normal
SIMS,0,8,0.0,3.78,wordfreq,cashtag_only
SIMX,0,0,,0.0,wordfreq,normal
SIND,0,8,0.0,2.75,wordfreq,normal
SINT,9,1,0.9,2.37,wordfreq,normal
SION,0,7,0.0,3.02,wordfreq,normal
SIOO,0,0,,0.0,wordfreq,normal
SIRI,21,13,0.618,3.3,case_ratio,normal
SITC,0,0,,2.11,wordfreq,normal
SITE,7,1710,0.004,5.22,case_ratio,cashtag_only
SITM,0,0,,0.0,wordfreq,normal
SIVR,3,0,1.0,0.0,wordfreq,normal
SIXA,0,0,,0.0,wordfreq,normal
SIXD,0,0,,0.0,wordfreq,normal
SIXF,0,0,,0.0,wordfreq,normal
SIXH,0,0,,0.0,wordfreq,normal
SIXJ,0,0,,0.0,wordfreq,normal
SIXL,0,0,,0.0,wordfreq,normal
SIXO,0,0,,0.0,wordfreq,normal
SIXP,0,0,,0.0,wordfreq,normal
SIXS,0,0,,0.0,wordfreq,normal
SIXZ,0,0,,0.0,wordfreq,normal
SIZE,2,1217,0.002,5.13,case_ratio,cashtag_only
SJCP,0,0,,0.0,wordfreq,normal
SJLD,0,0,,0.0,wordfreq,normal
SJNK,0,0,,0.0,wordfreq,normal
SKIL,0,0,,1.9,wordfreq,normal
SKIN,2,126,0.016,4.91,case_ratio,cashtag_only
SKOR,0,0,,1.66,wordfreq,normal
SKRE,0,0,,0.0,wordfreq,normal
SKWD,0,0,,0.0,wordfreq,normal
SKYA,0,0,,1.03,wordfreq,normal
SKYAW,0,0,,0.0,wordfreq,normal
SKYE,4,2,0.667,3.35,wordfreq,normal
SKYH,0,0,,0.0,wordfreq,normal
SKYQ,0,0,,0.0,wordfreq,normal
SKYT,2,0,1.0,0.0,wordfreq,normal
SKYU,0,0,,0.0,wordfreq,normal
SKYW,4,0,1.0,0.0,wordfreq,normal
SKYX,0,0,,0.0,wordfreq,normal
SKYY,3,0,1.0,1.81,wordfreq,normal
SLAB,2,11,0.154,3.49,wordfreq,normal
SLAI,0,0,,0.0,wordfreq,normal
SLBT,0,0,,0.0,wordfreq,normal
SLDB,9,0,1.0,0.0,wordfreq,normal
SLDE,0,0,,0.0,wordfreq,normal
SLDP,1,0,1.0,0.0,wordfreq,normal
SLDPW,0,0,,0.0,wordfreq,normal
SLDR,0,0,,0.0,wordfreq,normal
SLGB,0,0,,0.0,wordfreq,normal
SLGL,3,0,1.0,0.0,wordfreq,normal
SLGN,0,0,,0.0,wordfreq,normal
SLJY,0,0,,0.0,wordfreq,normal
SLMBP,0,0,,0.0,wordfreq,normal
SLMT,0,0,,0.0,wordfreq,normal
SLND,0,0,,0.0,wordfreq,normal
SLNG,8,1,0.889,0.0,wordfreq,normal
SLNH,1,0,1.0,0.0,wordfreq,normal
SLNHP,0,0,,0.0,wordfreq,normal
SLNZ,0,0,,0.0,wordfreq,normal
SLON,0,0,,1.44,wordfreq,normal
SLQD,1,0,1.0,0.0,wordfreq,normal
SLQT,8,0,1.0,0.0,wordfreq,normal
SLRC,0,0,,0.0,wordfreq,normal
SLSN,0,0,,0.0,wordfreq,normal
SLSR,0,0,,0.0,wordfreq,normal
SLTY,0,0,,0.0,wordfreq,normal
SLVM,0,0,,0.0,wordfreq,normal
SLVO,2,0,1.0,0.0,wordfreq,normal
SLVP,0,0,,0.0,wordfreq,normal
SLVR,3,2,0.6,0.0,wordfreq,normal
SLVX,0,0,,0.0,wordfreq,normal
SLWS,0,0,,0.0,wordfreq,normal
SLXN,0,0,,0.0,wordfreq,normal
SLXNW,0,0,,0.0,wordfreq,normal
SLYG,2,0,1.0,0.0,wordfreq,normal
SLYV,0,0,,0.0,wordfreq,normal
SMAX,0,0,,1.31,wordfreq,normal
SMAY,0,0,,0.0,wordfreq,normal
SMBC,1,0,1.0,1.84,wordfreq,normal
SMBK,0,0,,0.0,wordfreq,normal
SMBS,0,6,0.0,2.04,wordfreq,normal
SMCC,0,0,,1.24,wordfreq,normal
SMCF,0,0,,0.0,wordfreq,normal
SMCI,42,0,1.0,0.0,case_ratio,normal
SMCIP,0,0,,0.0,wordfreq,normal
SMCL,0,0,,0.0,wordfreq,normal
SMCO,1,0,1.0,0.0,wordfreq,normal
SMCP,0,2,0.0,0.0,wordfreq,normal
SMCX,0,0,,0.0,wordfreq,normal
SMCY,0,0,,0.0,wordfreq,normal
SMCZ,0,0,,0.0,wordfreq,normal
SMDD,0,0,,0.0,wordfreq,normal
SMDV,0,0,,0.0,wordfreq,normal
SMDX,0,0,,0.0,wordfreq,normal
SMFG,0,0,,0.0,wordfreq,normal
SMHB,0,0,,0.0,wordfreq,normal
SMHC,0,0,,0.0,wordfreq,normal
SMHI,1,0,1.0,0.0,wordfreq,normal
SMHX,0,0,,0.0,wordfreq,normal
SMID,13,5,0.722,1.59,wordfreq,normal
SMIG,0,0,,0.0,wordfreq,normal
SMIN,0,0,,1.06,wordfreq,normal
SMIZ,0,0,,0.0,wordfreq,normal
SMJF,0,0,,0.0,wordfreq,normal
SMLF,0,0,,0.0,wordfreq,normal
SMLL,0,0,,0.0,wordfreq,normal
SMLV,0,0,,0.0,wordfreq,normal
SMMD,0,0,,0.0,wordfreq,normal
SMMT,5,1,0.833,1.33,wordfreq,normal
SMMU,0,0,,0.0,wordfreq,normal
SMMV,0,0,,0.0,wordfreq,normal
SMOG,1,1,0.5,3.05,wordfreq,normal
SMOM,0,0,,0.0,wordfreq,normal
SMOT,0,0,,1.08,wordfreq,normal
SMOX,0,0,,0.0,wordfreq,normal
SMPL,16,0,1.0,0.0,wordfreq,normal
SMRF,0,0,,0.0,wordfreq,normal
SMRI,0,0,,0.0,wordfreq,normal
SMRT,9,1,0.9,2.02,wordfreq,normal
SMSI,1,0,1.0,0.0,wordfreq,normal
SMST,1,0,1.0,0.0,wordfreq,normal
SMTC,0,0,,0.0,wordfreq,normal
SMTG,0,2,0.0,0.0,wordfreq,normal
SMTH,0,12,0.0,2.41,wordfreq,normal
SMTI,0,0,,0.0,wordfreq,normal
SMTK,0,0,,0.0,wordfreq,normal
SMUP,0,0,,0.0,wordfreq,normal
SMWB,0,0,,0.0,wordfreq,normal
SMXT,0,0,,0.0,wordfreq,normal
SMXWW,0,0,,0.0,wordfreq,normal
SMYY,0,0,,0.0,wordfreq,normal
SNAG,0,30,0.0,3.27,case_ratio,cashtag_only
SNAL,2,0,1.0,0.0,wordfreq,normal
SNAP,296,194,0.604,4.21,case_ratio,normal
SNAV,0,0,,0.0,wordfreq,normal
SNDA,0,0,,0.0,wordfreq,normal
SNDC,0,0,,0.0,wordfreq,normal
SNDG,0,0,,0.0,wordfreq,normal
SNDK,45,2,0.957,0.0,case_ratio,normal
SNDL,587,60,0.907,0.0,case_ratio,normal
SNDQ,0,0,,0.0,wordfreq,normal
SNDR,0,0,,0.0,wordfreq,normal
SNDU,0,0,,0.0,wordfreq,normal
SNDX,0,0,,0.0,wordfreq,normal
SNES,7,0,1.0,2.82,wordfreq,normal
SNEX,0,0,,0.0,wordfreq,normal
SNFCA,0,0,,0.0,wordfreq,normal
SNGX,17,1,0.944,0.0,wordfreq,normal
SNOA,2,0,1.0,0.0,wordfreq,normal
SNOU,0,0,,0.0,wordfreq,normal
SNOV,10,2,0.833,0.0,wordfreq,normal
SNOW,75,81,0.481,4.66,case_ratio,cashtag_only
SNOY,0,0,,0.0,wordfreq,normal
SNPD,0,0,,0.0,wordfreq,normal
SNPE,1,0,1.0,0.0,wordfreq,normal
SNPG,0,0,,0.0,wordfreq,normal
SNPS,5,1,0.833,2.38,wordfreq,normal
SNSR,2,0,1.0,0.0,wordfreq,normal
SNTG,0,0,,0.0,wordfreq,normal
SNTH,0,0,,0.0,wordfreq,normal
SNTI,0,0,,0.0,wordfreq,normal
SNWV,1,0,1.0,0.0,wordfreq,normal
SNXX,3,0,1.0,0.0,wordfreq,normal
SNYR,0,0,,0.0,wordfreq,normal
SOAR,12,139,0.079,3.39,case_ratio,cashtag_only
SOBO,0,0,,1.63,wordfreq,normal
SOBR,12,0,1.0,0.0,wordfreq,normal
SOCA,0,0,,2.57,wordfreq,normal
SOCAU,0,0,,0.0,wordfreq,normal
SOCAW,0,0,,0.0,wordfreq,normal
SOCL,2,0,1.0,0.0,wordfreq,normal
SOEZ,0,0,,0.0,wordfreq,normal
SOFA,0,19,0.0,3.81,wordfreq,cashtag_only
SOFI,156,253,0.381,2.4,case_ratio,cashtag_only
SOFR,6,1,0.857,0.0,wordfreq,normal
SOFX,0,0,,0.0,wordfreq,normal
SOGP,0,0,,0.0,wordfreq,normal
SOHU,2,0,1.0,1.8,wordfreq,normal
SOJC,0,0,,0.0,wordfreq,normal
SOJD,0,0,,0.0,wordfreq,normal
SOJE,0,0,,0.0,wordfreq,normal
SOJF,0,0,,0.0,wordfreq,normal
SOLC,0,0,,0.0,wordfreq,normal
SOLM,2,0,1.0,0.0,wordfreq,normal
SOLS,0,0,,2.12,wordfreq,normal
SOLT,0,1,0.0,1.77,wordfreq,normal
SOLV,1,4,0.2,1.46,wordfreq,normal
SOLZ,0,0,,0.0,wordfreq,normal
SOMN,3,1,0.75,1.05,wordfreq,normal
SONM,20,6,0.769,0.0,wordfreq,normal
SONO,27,10,0.73,2.61,case_ratio,normal
SONY,11,92,0.107,4.19,case_ratio,cashtag_only
SOPH,3,1,0.75,2.46,wordfreq,normal
SORA,4,4,0.5,2.99,wordfreq,normal
SORN,0,0,,1.88,wordfreq,normal
SORNU,0,0,,0.0,wordfreq,normal
SORNW,0,0,,0.0,wordfreq,normal
SOTK,0,0,,0.0,wordfreq,normal
SOUL,5,85,0.056,4.81,case_ratio,cashtag_only
SOUN,14,0,1.0,1.6,wordfreq,normal
SOUNW,0,0,,0.0,wordfreq,normal
SOUX,0,0,,0.0,wordfreq,normal
SOVF,0,0,,0.0,wordfreq,normal
SOWG,1,0,1.0,0.0,wordfreq,normal
SOXL,35,3,0.921,0.0,case_ratio,normal
SOXQ,7,0,1.0,0.0,wordfreq,normal
SOXS,5,0,1.0,0.0,wordfreq,normal
SOXX,21,0,1.0,0.0,wordfreq,normal
SOXY,0,0,,0.0,wordfreq,normal
SOYB,2,2,0.5,0.0,wordfreq,normal
SPAB,2,0,1.0,1.3,wordfreq,normal
SPAI,0,0,,1.2,wordfreq,normal
SPAL,0,0,,1.42,wordfreq,normal
SPAM,9,420,0.021,4.05,case_ratio,cashtag_only
SPAQ,9,3,0.75,0.0,wordfreq,normal
SPAX,0,0,,0.0,wordfreq,normal
SPBC,0,0,,0.0,wordfreq,normal
SPBO,0,0,,0.0,wordfreq,normal
SPBU,0,0,,0.0,wordfreq,normal
SPBW,0,0,,0.0,wordfreq,normal
SPBX,0,0,,0.0,wordfreq,normal
SPCB,6,0,1.0,0.0,wordfreq,normal
SPCE,397,37,0.915,1.03,case_ratio,normal
SPCF,0,0,,0.0,wordfreq,normal
SPCG,0,0,,0.0,wordfreq,normal
SPCH,0,0,,0.0,wordfreq,normal
SPCI,0,0,,0.0,wordfreq,normal
SPCK,0,0,,1.63,wordfreq,normal
SPCL,23,3,0.885,1.24,wordfreq,normal
SPCM,0,0,,0.0,wordfreq,normal
SPCQ,0,0,,0.0,wordfreq,normal
SPCT,0,0,,0.0,wordfreq,normal
SPCU,0,0,,0.0,wordfreq,normal
SPCX,62,6,0.912,0.0,case_ratio,normal
SPCZ,0,0,,0.0,wordfreq,normal
SPDF,0,0,,0.0,wordfreq,normal
SPDG,0,0,,0.0,wordfreq,normal
SPDN,3,0,1.0,0.0,wordfreq,normal
SPDV,0,0,,0.0,wordfreq,normal
SPDW,2,0,1.0,0.0,wordfreq,normal
SPEG,0,0,,0.0,wordfreq,normal
SPEGR,0,0,,0.0,wordfreq,normal
SPEGU,0,0,,0.0,wordfreq,normal
SPEM,0,0,,1.3,wordfreq,normal
SPEU,0,0,,0.0,wordfreq,normal
SPFF,1,0,1.0,0.0,wordfreq,normal
SPFI,5,0,1.0,0.0,wordfreq,normal
SPGI,4,1,0.8,0.0,wordfreq,normal
SPGM,0,0,,0.0,wordfreq,normal
SPGP,5,0,1.0,0.0,wordfreq,normal
SPHB,0,0,,0.0,wordfreq,normal
SPHD,33,4,0.892,0.0,case_ratio,normal
SPHL,0,1,0.0,1.32,wordfreq,normal
SPHQ,1,0,1.0,0.0,wordfreq,normal
SPHR,3,0,1.0,1.05,wordfreq,normal
SPHY,0,0,,0.0,wordfreq,normal
SPIB,0,0,,0.0,wordfreq,normal
SPIN,1,118,0.008,4.38,case_ratio,cashtag_only
SPIP,0,0,,0.0,wordfreq,normal
SPIR,5,0,1.0,1.83,wordfreq,normal
SPIT,1,35,0.028,3.85,case_ratio,cashtag_only
SPKL,0,0,,0.0,wordfreq,normal
SPKLU,0,0,,0.0,wordfreq,normal
SPKLW,0,0,,0.0,wordfreq,normal
SPLB,0,0,,0.0,wordfreq,normal
SPLS,6,2,0.75,1.17,wordfreq,normal
SPLV,0,0,,0.0,wordfreq,normal
SPMA,0,0,,0.0,wordfreq,normal
SPMB,0,0,,0.0,wordfreq,normal
SPMC,0,0,,1.01,wordfreq,normal
SPMD,0,0,,0.0,wordfreq,normal
SPME,0,0,,1.41,wordfreq,normal
SPMO,7,0,1.0,0.0,wordfreq,normal
SPNT,0,0,,0.0,wordfreq,normal
SPOG,0,0,,0.0,wordfreq,normal
SPOK,0,0,,1.41,wordfreq,normal
SPOT,61,848,0.067,4.89,case_ratio,cashtag_only
SPPL,0,0,,0.0,wordfreq,normal
SPPP,0,0,,0.0,wordfreq,normal
SPRB,2,0,1.0,0.0,wordfreq,normal
SPRC,2,0,1.0,0.0,wordfreq,normal
SPRE,0,0,,1.34,wordfreq,normal
SPRO,1,0,1.0,1.3,wordfreq,normal
SPRT,64,6,0.914,1.15,case_ratio,normal
SPRU,0,0,,1.03,wordfreq,normal
SPRX,0,0,,0.0,wordfreq,normal
SPRY,1,1,0.5,2.52,wordfreq,normal
SPSB,1,0,1.0,0.0,wordfreq,normal
SPSC,3,0,1.0,0.0,wordfreq,normal
SPSK,0,0,,0.0,wordfreq,normal
SPSM,0,0,,0.0,wordfreq,normal
SPTB,0,0,,0.0,wordfreq,normal
SPTE,0,0,,0.0,wordfreq,normal
SPTI,0,0,,0.0,wordfreq,normal
SPTL,0,0,,0.0,wordfreq,normal
SPTM,4,0,1.0,0.0,wordfreq,normal
SPTS,1,0,1.0,1.3,wordfreq,normal
SPTU,0,0,,0.0,wordfreq,normal
SPTX,0,0,,0.0,wordfreq,normal
SPUC,0,0,,1.11,wordfreq,normal
SPUS,0,1,0.0,1.11,wordfreq,normal
SPUT,2,0,1.0,1.05,wordfreq,normal
SPUU,1,0,1.0,0.0,wordfreq,normal
SPVM,0,0,,0.0,wordfreq,normal
SPWH,4,1,0.8,0.0,wordfreq,normal
SPWO,0,0,,0.0,wordfreq,normal
SPWR,16,2,0.889,0.0,wordfreq,normal
SPWRW,0,0,,0.0,wordfreq,normal
SPXC,2,0,1.0,0.0,wordfreq,normal
SPXD,0,0,,0.0,wordfreq,normal
SPXE,0,0,,0.0,wordfreq,normal
SPXL,29,0,1.0,0.0,wordfreq,normal
SPXN,0,0,,0.0,wordfreq,normal
SPXS,24,4,0.857,0.0,wordfreq,normal
SPXT,1,0,1.0,0.0,wordfreq,normal
SPXU,10,0,1.0,0.0,wordfreq,normal
SPXV,0,0,,0.0,wordfreq,normal
SPXX,0,0,,0.0,wordfreq,normal
SPYA,0,0,,0.0,wordfreq,normal
SPYC,0,3,0.0,0.0,wordfreq,normal
SPYD,22,1,0.957,0.0,wordfreq,normal
SPYG,10,0,1.0,0.0,wordfreq,normal
SPYH,0,0,,0.0,wordfreq,normal
SPYI,22,7,0.759,0.0,wordfreq,normal
SPYM,6,5,0.545,0.0,wordfreq,normal
SPYQ,0,0,,0.0,wordfreq,normal
SPYT,0,0,,0.0,wordfreq,normal
SPYU,1,0,1.0,0.0,wordfreq,normal
SPYV,2,0,1.0,0.0,wordfreq,normal
SPYX,0,0,,0.0,wordfreq,normal
SQFT,5,30,0.143,2.4,case_ratio,cashtag_only
SQFTP,0,0,,0.0,wordfreq,normal
SQFTW,0,0,,0.0,wordfreq,normal
SQLT,1,0,1.0,0.0,wordfreq,normal
SQLV,0,0,,0.0,wordfreq,normal
SQMX,0,0,,0.0,wordfreq,normal
SQNS,1,0,1.0,0.0,wordfreq,normal
SQQQ,83,4,0.954,0.0,case_ratio,normal
SRAD,3,0,1.0,0.0,wordfreq,normal
SRBK,0,0,,0.0,wordfreq,normal
SRCE,0,0,,0.0,wordfreq,normal
SREA,0,0,,0.0,wordfreq,normal
SRET,4,1,0.8,0.0,wordfreq,normal
SRFM,1,0,1.0,0.0,wordfreq,normal
SRHQ,0,0,,0.0,wordfreq,normal
SRHR,0,0,,1.17,wordfreq,normal
SRJN,0,0,,0.0,wordfreq,normal
SRLN,0,0,,0.0,wordfreq,normal
SROI,0,0,,1.06,wordfreq,normal
SRPT,12,1,0.923,0.0,wordfreq,normal
SRRK,1,0,1.0,0.0,wordfreq,normal
SRTA,4,0,1.0,1.28,wordfreq,normal
SRTS,0,0,,1.03,wordfreq,normal
SRTY,2,1,0.667,0.0,wordfreq,normal
SRVR,0,0,,0.0,wordfreq,normal
SRXH,11,0,1.0,0.0,wordfreq,normal
SRZN,0,0,,0.0,wordfreq,normal
SRZNW,0,0,,0.0,wordfreq,normal
SSAC,1,0,1.0,1.31,wordfreq,normal
SSACR,0,0,,0.0,wordfreq,normal
SSACU,0,0,,0.0,wordfreq,normal
SSACW,0,0,,0.0,wordfreq,normal
SSBI,0,0,,0.0,wordfreq,normal
SSCP,0,0,,1.29,wordfreq,normal
SSEA,0,0,,0.0,wordfreq,normal
SSEAR,0,0,,0.0,wordfreq,normal
SSEAU,0,0,,0.0,wordfreq,normal
SSFI,0,0,,0.0,wordfreq,normal
SSII,0,0,,0.0,wordfreq,normal
SSMG,0,0,,0.0,wordfreq,normal
SSMR,0,0,,0.0,wordfreq,normal
SSNC,1,1,0.5,0.0,wordfreq,normal
SSPC,1,0,1.0,1.15,wordfreq,normal
SSPY,0,0,,0.0,wordfreq,normal
SSRM,0,0,,0.0,wordfreq,normal
SSTI,2,0,1.0,0.0,wordfreq,normal
SSTK,0,0,,0.0,wordfreq,normal
SSUS,0,0,,0.0,wordfreq,normal
SSXU,0,0,,0.0,wordfreq,normal
SSYS,6,0,1.0,0.0,wordfreq,normal
STAA,0,0,,1.34,wordfreq,normal
STAG,66,11,0.857,3.25,case_ratio,normal
STAK,2,1,0.667,1.44,wordfreq,normal
STAX,0,8,0.0,2.46,wordfreq,normal
STBA,1,0,1.0,0.0,wordfreq,normal
STBF,0,0,,0.0,wordfreq,normal
STBQ,0,0,,0.0,wordfreq,normal
STCE,0,0,,0.0,wordfreq,normal
STEM,50,91,0.355,4.3,case_ratio,cashtag_only
STEN,0,0,,2.47,wordfreq,normal
STEP,18,1696,0.011,5.13,case_ratio,cashtag_only
STEW,0,4,0.0,3.48,wordfreq,normal
STEX,6,1,0.857,0.0,wordfreq,normal
STFS,0,0,,1.12,wordfreq,normal
STGW,0,0,,0.0,wordfreq,normal
STHH,0,0,,0.0,wordfreq,normal
STHO,0,0,,0.0,wordfreq,normal
STIM,1,12,0.077,2.27,wordfreq,normal
STIP,0,0,,1.87,wordfreq,normal
STKE,0,0,,0.0,wordfreq,normal
STKH,1,0,1.0,0.0,wordfreq,normal
STKS,0,0,,1.06,wordfreq,normal
STLA,5,0,1.0,0.0,wordfreq,normal
STLD,16,0,1.0,0.0,wordfreq,normal
STLR,0,0,,0.0,wordfreq,normal
STLU,0,0,,0.0,wordfreq,normal
STNC,0,0,,0.0,wordfreq,normal
STNE,12,0,1.0,0.0,wordfreq,normal
STNG,5,0,1.0,0.0,wordfreq,normal
STOK,2,3,0.4,1.86,wordfreq,normal
STOT,0,0,,0.0,wordfreq,normal
STOX,2,9,0.182,0.0,wordfreq,normal
STPZ,0,0,,0.0,wordfreq,normal
STRA,3,1,0.75,2.05,wordfreq,normal
STRC,8,0,1.0,0.0,wordfreq,normal
STRD,0,0,,0.0,wordfreq,normal
STRF,0,0,,0.0,wordfreq,normal
STRK,1,0,1.0,0.0,wordfreq,normal
STRL,2,0,1.0,0.0,wordfreq,normal
STRN,1,0,1.0,0.0,wordfreq,normal
STRO,0,0,,1.79,wordfreq,normal
STRR,3,0,1.0,0.0,wordfreq,normal
STRRP,0,0,,0.0,wordfreq,normal
STRS,2,0,1.0,1.65,wordfreq,normal
STRT,0,0,,1.05,wordfreq,normal
STRW,0,0,,0.0,wordfreq,normal
STRZ,0,0,,0.0,wordfreq,normal
STSM,0,0,,0.0,wordfreq,normal
STTK,1,0,1.0,0.0,wordfreq,normal
STUB,1,54,0.018,3.08,case_ratio,cashtag_only
STVN,0,0,,0.0,wordfreq,normal
STWD,0,0,,0.0,wordfreq,normal
STXD,0,0,,0.0,wordfreq,normal
STXE,0,0,,0.0,wordfreq,normal
STXF,0,0,,0.0,wordfreq,normal
STXG,0,0,,0.0,wordfreq,normal
STXK,0,0,,0.0,wordfreq,normal
STXL,0,0,,0.0,wordfreq,normal
STXS,0,0,,0.0,wordfreq,normal
STXT,0,0,,0.0,wordfreq,normal
STXU,0,0,,0.0,wordfreq,normal
STXV,0,0,,0.0,wordfreq,normal
STXX,0,0,,0.0,wordfreq,normal
STYL,0,0,,1.7,wordfreq,normal
SUGP,0,0,,0.0,wordfreq,normal
SUIG,0,0,,0.0,wordfreq,normal
SUIL,0,0,,0.0,wordfreq,normal
SUIS,0,1,0.0,2.64,wordfreq,normal
SUJA,0,0,,1.32,wordfreq,normal
SUMA,0,2,0.0,2.09,wordfreq,normal
SUMAR,0,0,,1.45,wordfreq,normal
SUMAU,0,0,,0.0,wordfreq,normal
SUNB,0,0,,0.0,wordfreq,normal
SUNC,0,0,,0.0,wordfreq,normal
SUNE,1,0,1.0,1.94,wordfreq,normal
SUNS,1,1,0.5,3.59,wordfreq,cashtag_only
SUPL,0,0,,0.0,wordfreq,normal
SUPN,4,0,1.0,0.0,wordfreq,normal
SUPP,0,3,0.0,2.88,wordfreq,normal
SUPV,4,0,1.0,0.0,wordfreq,normal
SUPX,0,0,,0.0,wordfreq,normal
SURE,16,9194,0.002,5.67,case_ratio,cashtag_only
SURG,3,0,1.0,2.49,wordfreq,normal
SURI,0,0,,2.84,wordfreq,normal
SUSA,0,0,,2.29,wordfreq,normal
SUSB,0,0,,0.0,wordfreq,normal
SUSC,0,1,0.0,0.0,wordfreq,normal
SUSL,0,0,,0.0,wordfreq,normal
SVAC,0,0,,0.0,wordfreq,normal
SVACU,0,0,,0.0,wordfreq,normal
SVACW,0,0,,0.0,wordfreq,normal
SVAL,0,0,,0.0,wordfreq,normal
SVAQ,0,0,,0.0,wordfreq,normal
SVAQU,0,0,,0.0,wordfreq,normal
SVAQW,0,0,,0.0,wordfreq,normal
SVCC,0,0,,0.0,wordfreq,normal
SVCCU,0,0,,0.0,wordfreq,normal
SVCCW,0,0,,0.0,wordfreq,normal
SVCO,0,0,,0.0,wordfreq,normal
SVIV,0,0,,0.0,wordfreq,normal
SVIVU,0,0,,0.0,wordfreq,normal
SVIVW,0,0,,0.0,wordfreq,normal
SVIX,0,0,,0.0,wordfreq,normal
SVOL,0,0,,0.0,wordfreq,normal
SVRA,0,0,,0.0,wordfreq,normal
SVRE,0,0,,0.0,wordfreq,normal
SVREW,0,0,,0.0,wordfreq,normal
SVRN,0,0,,0.0,wordfreq,normal
SVXY,23,0,1.0,0.0,wordfreq,normal
SWAG,1,13,0.071,3.19,wordfreq,normal
SWAGW,0,0,,0.0,wordfreq,normal
SWAN,6,135,0.043,3.84,case_ratio,cashtag_only
SWBI,22,0,1.0,0.0,wordfreq,normal
SWIM,2,69,0.028,4.21,case_ratio,cashtag_only
SWKHL,0,0,,0.0,wordfreq,normal
SWKS,29,6,0.829,0.0,case_ratio,normal
SWMR,0,0,,0.0,wordfreq,normal
SWVL,0,0,,0.0,wordfreq,normal
SWVLW,0,0,,0.0,wordfreq,normal
SXQG,0,0,,0.0,wordfreq,normal
SXTC,0,0,,0.0,wordfreq,normal
SXTP,0,0,,0.0,wordfreq,normal
SXTPW,0,0,,0.0,wordfreq,normal
SYBT,0,0,,0.0,wordfreq,normal
SYFI,1,0,1.0,0.0,wordfreq,normal
SYLD,0,0,,0.0,wordfreq,normal
SYNA,1,0,1.0,1.01,wordfreq,normal
SYNX,2,0,1.0,0.0,wordfreq,normal
SYPR,5,1,0.833,0.0,wordfreq,normal
SYRE,0,0,,1.41,wordfreq,normal
SYSB,0,0,,0.0,wordfreq,normal
SZZL,0,0,,0.0,wordfreq,normal
SZZLR,0,0,,0.0,wordfreq,normal
SZZLU,0,0,,0.0,wordfreq,normal
TABD,0,0,,0.0,wordfreq,normal
TACH,0,0,,2.11,wordfreq,normal
TACHU,0,0,,0.0,wordfreq,normal
TACHW,0,0,,0.0,wordfreq,normal
TACK,0,26,0.0,3.37,wordfreq,normal
TACN,0,0,,0.0,wordfreq,normal
TACO,10,48,0.172,3.69,case_ratio,cashtag_only
TACOU,0,0,,0.0,wordfreq,normal
TACOW,0,0,,0.0,wordfreq,normal
TACT,0,11,0.0,3.08,wordfreq,normal
TACU,0,0,,0.0,wordfreq,normal
TAFI,0,0,,1.35,wordfreq,normal
TAFL,0,0,,0.0,wordfreq,normal
TAFM,0,0,,0.0,wordfreq,normal
TAGG,0,0,,2.02,wordfreq,normal
TAGS,0,49,0.0,3.82,case_ratio,cashtag_only
TAIL,3,117,0.025,4.34,case_ratio,cashtag_only
TAJX,0,0,,0.0,wordfreq,normal
TALK,35,2366,0.015,5.42,case_ratio,cashtag_only
TALO,1,0,1.0,1.7,wordfreq,normal
TALV,0,0,,0.0,wordfreq,normal
TANH,7,0,1.0,1.33,wordfreq,normal
TAOP,3,1,0.75,0.0,wordfreq,normal
TAOX,0,0,,0.0,wordfreq,normal
TAOZ,0,0,,0.0,wordfreq,normal
TAPR,0,0,,0.0,wordfreq,normal
TARA,0,1,0.0,3.66,wordfreq,cashtag_only
TARK,0,3,0.0,1.64,wordfreq,normal
TARS,1,0,1.0,2.47,wordfreq,normal
TASK,2,179,0.011,4.65,case_ratio,cashtag_only
TATT,1,0,1.0,1.92,wordfreq,normal
TAVI,0,0,,2.11,wordfreq,normal
TAVIR,0,0,,0.0,wordfreq,normal
TAVIU,0,0,,0.0,wordfreq,normal
TAXE,0,4,0.0,1.63,wordfreq,normal
TAXF,0,0,,0.0,wordfreq,normal
TAXI,0,58,0.0,4.19,case_ratio,cashtag_only
TAXM,0,0,,0.0,wordfreq,normal
TAXS,0,1,0.0,1.12,wordfreq,normal
TAXT,0,1,0.0,0.0,wordfreq,normal
TAXX,0,0,,0.0,wordfreq,normal
TAYD,0,0,,0.0,wordfreq,normal
TBBB,0,0,,0.0,wordfreq,normal
TBBK,0,0,,0.0,wordfreq,normal
TBCH,1,0,1.0,0.0,wordfreq,normal
TBFC,0,0,,0.0,wordfreq,normal
TBFG,0,0,,0.0,wordfreq,normal
TBIL,0,0,,0.0,wordfreq,normal
TBJL,0,0,,0.0,wordfreq,normal
TBLA,1,0,1.0,0.0,wordfreq,normal
